Date,Open,High,Low,Close,Adj Close,Volume
29/08/2001,105.75,105.900002,103.82,104.129997,66.671341,4840300
30/08/2001,102.75,103.400002,98.860001,100.360001,64.257515,15015500
31/08/2001,101,101.360001,99.239998,99.949997,63.99501,8126600
04/09/2001,100.150002,103.129997,99.290001,101.489998,64.981033,9891800
05/09/2001,101.5,102.830002,99.610001,100.349998,64.251137,11880700
06/09/2001,100.68,100.68,97.650002,98,62.746464,9043100
07/09/2001,97.900002,98.150002,96,96.589996,61.843712,10507000
10/09/2001,96,97.400002,95.589996,96.470001,61.766876,10311500
17/09/2001,93.900002,95.860001,92.550003,93.339996,59.762821,15132800
18/09/2001,94,96.75,93.68,96.400002,61.722042,12305000
19/09/2001,96.400002,96.849998,92.449997,96,61.465939,14883500
20/09/2001,94.099998,95.75,92.849998,93.400002,59.801231,15182900
21/09/2001,90.599998,93.5,89.5,90.5,57.944447,18364700
24/09/2001,91.800003,95.540001,91.800003,94.800003,60.697613,11201800
25/09/2001,94.099998,96,93.410004,94.449997,60.473522,12575100
26/09/2001,94.449997,94.449997,90.300003,91.300003,58.45665,13783100
27/09/2001,91.300003,91.5,87.489998,90,57.624317,13172300
28/09/2001,90.199997,92.709999,89.900002,91.720001,58.725586,11077200
01/10/2001,91.720001,93.480003,91.339996,92.709999,59.359463,8676200
02/10/2001,92.300003,93.900002,92.099998,93.769997,60.038132,7221200
03/10/2001,92.900002,97.620003,92.400002,96.949997,62.074215,11117000
04/10/2001,97.150002,98.879997,96.800003,97.309998,62.304688,9785100
05/10/2001,96.650002,98.449997,95.370003,98.019997,62.7593,9708200
08/10/2001,98.029999,99,96.75,98.5,63.066597,7093400
09/10/2001,98.5,98.5,96.760002,97.139999,62.195877,7525300
10/10/2001,95,97.300003,94.900002,97.25,62.266266,10636900
11/10/2001,97.699997,99.400002,96.5,99.400002,63.642864,11501600
12/10/2001,98.699997,101,98,100.839996,64.56485,11501200
15/10/2001,99.849998,102.760002,99.849998,102,65.307556,10204200
16/10/2001,101.870003,103,99.660004,101.849998,65.211517,11946000
17/10/2001,106.300003,106.699997,102.900002,102.900002,65.883789,18920500
18/10/2001,103.050003,103.75,100.779999,101.260002,64.833771,10694900
19/10/2001,101.650002,102.739998,100.07,102.650002,65.723763,11771900
22/10/2001,102.650002,105.779999,101.900002,105.25,67.388451,7623900
23/10/2001,105.75,106.690002,104.550003,105.809998,67.746956,7429300
24/10/2001,106.5,108.75,106.089996,108.57,69.51416,8293200
25/10/2001,108.050003,110.849998,106.75,110.660004,70.85228,9683400
26/10/2001,110,112.099998,109.620003,111.160004,71.172447,10142500
29/10/2001,110.5,110.699997,108.620003,108.620003,69.546165,7072800
30/10/2001,107.800003,109.75,107.760002,108.650002,69.565392,8625100
31/10/2001,109.599998,111.120003,108.07,108.07,69.194016,7177700
01/11/2001,107.25,110.169998,106.900002,109.889999,70.359291,8024000
02/11/2001,109.150002,110.300003,108.769997,109.5,70.109596,6216900
05/11/2001,109.949997,110.589996,109.080002,109.970001,70.410515,5708500
06/11/2001,109.599998,114.800003,109,113.610001,72.741104,8509700
07/11/2001,113.050003,115.199997,113.029999,113.849998,72.984688,10129700
08/11/2001,113.959999,115.559998,113.610001,113.809998,72.959053,7991200
09/11/2001,113.099998,114.900002,113.099998,114.080002,73.132141,5045900
12/11/2001,113,114.900002,112.050003,114.860001,73.632172,5608400
13/11/2001,115.699997,117,115.699997,116.699997,74.811729,9216700
14/11/2001,116.699997,116.849998,113.330002,114.349998,73.305222,8091700
15/11/2001,114.099998,116.330002,113.839996,114.75,73.561661,7013800
16/11/2001,115,115,112.550003,114.5,73.401398,6661500
19/11/2001,114.699997,115.800003,113.769997,115,73.721916,4931300
20/11/2001,114.349998,116.800003,114.25,115.440002,74.003998,6452200
21/11/2001,114.949997,115.25,113.050003,114.339996,73.298813,4184700
23/11/2001,114.290001,115.370003,113.720001,115.349998,73.946274,1714000
26/11/2001,115.900002,116.400002,115.199997,116.330002,74.574509,4854300
27/11/2001,116.25,116.300003,114.07,114.199997,73.209076,6894100
28/11/2001,114.099998,114.379997,112.099998,112.150002,71.89489,6161200
29/11/2001,112.900002,114.550003,111.809998,114.43,73.356514,6128700
30/11/2001,114.43,115.940002,113.800003,115.589996,74.100128,5597800
03/12/2001,114.800003,114.849998,113.209999,114.129997,73.164169,5785800
04/12/2001,114.300003,116.720001,113.379997,116.639999,74.773239,6585900
05/12/2001,116.849998,121.980003,116.650002,121.400002,77.824684,14646200
06/12/2001,120.5,121.699997,119.800003,120.139999,77.016953,11225700
07/12/2001,119.5,121,118.75,120.400002,77.183647,6889200
10/12/2001,120,121,119.410004,119.660004,76.709267,5570900
11/12/2001,120.400002,122.739998,119.800003,121.5,77.888779,7793200
12/12/2001,121.120003,123.209999,120.059998,123.199997,78.978622,7977900
13/12/2001,121.550003,122.300003,120.120003,120.25,77.087456,8061000
14/12/2001,120.800003,121.480003,119.410004,121.099998,77.632378,7036000
17/12/2001,120.150002,122.139999,120.150002,121.339996,77.78624,6205100
18/12/2001,121.510002,122.970001,121.349998,122.199997,78.337593,5596200
19/12/2001,121.900002,124.699997,121.010002,123.889999,79.420952,8053900
20/12/2001,123.889999,124,122.150002,122.699997,78.658104,6344800
21/12/2001,122.699997,123.5,121.709999,122,78.209351,8659100
24/12/2001,122.050003,122.480003,121.099998,121.449997,77.856735,1654400
26/12/2001,122,123.699997,121.809998,122.400002,78.465767,3755700
27/12/2001,122.75,123.93,122.639999,123.5,79.170929,3826200
28/12/2001,123.5,123.879997,122.349998,122.900002,78.786331,4213900
31/12/2001,122.75,123.239998,120.949997,120.959999,77.542625,3512700
02/01/2002,120.599998,121.5,119.800003,121.5,77.888779,6862800
03/01/2002,121.5,124.220001,120.25,123.660004,79.273514,8621700
04/01/2002,124.050003,125.599998,123.980003,125.599998,80.517143,8405200
07/01/2002,125,126.190002,123.699997,124.050003,79.523529,5939600
08/01/2002,124.25,125.199997,123.730003,124.699997,79.940193,5311800
09/01/2002,124.699997,126.389999,124.150002,124.489998,79.805588,6839900
10/01/2002,123.75,124,121.419998,122.139999,78.299088,8926300
11/01/2002,121.5,122.18,120.279999,120.309998,77.125969,4797800
14/01/2002,120,120.089996,117.099998,118.050003,75.67717,10026700
15/01/2002,118.050003,119.699997,117.720001,118.849998,76.19001,5647900
16/01/2002,118,118.75,117.25,117.400002,75.260468,5366300
17/01/2002,119.849998,120.550003,117.260002,119.900002,76.863136,11153700
18/01/2002,114.25,114.900002,112.809998,114.25,73.241119,18440200
22/01/2002,114.25,114.260002,110.330002,110.5,70.837151,10130400
23/01/2002,110.800003,111.25,107,107.900002,69.170418,12556700
24/01/2002,108.800003,109.730003,107.07,108.720001,69.696068,8581500
25/01/2002,108.5,110.690002,108.099998,109.279999,70.055031,6761800
28/01/2002,109.5,110.209999,107.059998,108.150002,69.330658,7092900
29/01/2002,108.150002,108.559998,102.410004,103,66.029205,14509400
30/01/2002,104.25,105.75,101,105.550003,67.663925,17713300
31/01/2002,106.400002,107.980003,104.459999,107.889999,69.163986,9877000
01/02/2002,107.639999,109.300003,106.639999,108,69.234512,6799500
04/02/2002,108,108,105.989998,106.800003,68.465233,6601900
05/02/2002,106.25,108.5,106,106.300003,68.144722,6737700
06/02/2002,106.699997,107.82,105.330002,106.629997,68.446396,6669800
07/02/2002,106.639999,107,103.860001,103.910004,66.700409,7253800
08/02/2002,103,105.720001,102.610001,104.989998,67.393684,8339400
11/02/2002,105,107.690002,104.510002,107.379997,68.927834,6271900
12/02/2002,106.75,107.889999,106.059998,106.57,68.407867,4559800
13/02/2002,106.699997,108.480003,106.120003,108.07,69.370735,5086900
14/02/2002,109,109.150002,107.199997,107.889999,69.255188,5816300
15/02/2002,104.800003,104.800003,101.699997,102.889999,66.045685,18204600
19/02/2002,101.5,101.800003,98.860001,101.300003,65.025047,13395900
20/02/2002,99.540001,100,97,99.309998,63.747646,14525200
21/02/2002,98.75,99.699997,96.010002,96.379997,61.866844,10131700
22/02/2002,96.379997,99.199997,95.760002,98.449997,63.19558,10471600
25/02/2002,98.449997,99.25,97.120003,98.300003,63.099304,9902800
26/02/2002,99,99.190002,95.989998,97.150002,62.361145,11634500
27/02/2002,98.099998,100.309998,96.699997,97.830002,62.797649,11978700
28/02/2002,98.489998,99.599998,97.82,98.120003,62.983788,7939000
01/03/2002,98.599998,103.099998,98.5,103.019997,66.129135,10492900
04/03/2002,103.349998,106.529999,103.129997,105.900002,67.977814,10767700
05/03/2002,104.25,106.5,104.160004,105.669998,67.830177,7562100
06/03/2002,105.150002,107.089996,104.75,106.300003,68.234566,7687400
07/03/2002,107.300003,107.5,103.239998,103.709999,66.572021,10971900
08/03/2002,104.82,107.339996,104.82,105.089996,67.457855,10726400
11/03/2002,104.349998,105.970001,103.599998,105.239998,67.554153,8639100
12/03/2002,105.519997,108.849998,105.510002,108.5,69.646774,11059300
13/03/2002,108.300003,108.650002,106.699997,107.18,68.799438,6409200
14/03/2002,107.019997,107.949997,106.589996,106.599998,68.427124,5335500
15/03/2002,106.550003,107.449997,105.589996,106.790001,68.54911,10864100
18/03/2002,107.099998,108.639999,106.230003,106.349998,68.26667,5301200
19/03/2002,106.849998,108.050003,106.489998,107.489998,68.998413,4614800
20/03/2002,106.900002,106.900002,105.489998,105.5,67.721024,4844100
21/03/2002,105.699997,106.779999,104.699997,106.779999,68.542664,5113100
22/03/2002,106.5,106.699997,105.07,105.599998,67.785202,5507900
25/03/2002,105.800003,106.660004,103.5,103.559998,66.475746,6277900
26/03/2002,103.57,105.699997,102.300003,102.900002,66.052094,8144000
27/03/2002,103.75,103.790001,102.5,103.389999,66.366638,5602400
28/03/2002,103.550003,105.139999,103.389999,104,66.758202,5347500
01/04/2002,104,104,102.400002,102.860001,66.026405,5587000
02/04/2002,102,102.010002,100.510002,100.949997,64.800362,7382200
03/04/2002,101.400002,101.5,98.900002,99.959999,64.164871,7649100
04/04/2002,99.959999,101.139999,99.5,100.839996,64.729767,5928500
05/04/2002,100.839996,101.25,97.25,97.25,62.425312,9801800
08/04/2002,87.5,88.589996,85.349998,87.410004,56.108967,41207300
09/04/2002,88.5,88.519997,87.099998,87.739998,56.320782,17383600
10/04/2002,88.449997,89.949997,88.199997,89.010002,57.136055,13143900
11/04/2002,88.050003,88.510002,83.339996,84.190002,54.042027,23343700
12/04/2002,87.559998,87.959999,84.400002,85.599998,54.947113,15819300
15/04/2002,86.5,86.599998,84.699997,85.349998,54.786625,8871600
16/04/2002,86.349998,86.849998,85.580002,86.199997,55.33226,7933100
17/04/2002,87.050003,87.199997,84,84.809998,54.439991,11019500
18/04/2002,86.970001,89.099998,86.900002,88.949997,57.097519,14763500
19/04/2002,89.900002,90.029999,87.599998,89,57.129574,9273200
22/04/2002,88.949997,88.949997,87.360001,87.93,56.442776,6757700
23/04/2002,88.349998,89.080002,87.239998,87.330002,56.057648,5144100
24/04/2002,88.199997,88.25,86.269997,86.5,55.524822,6520500
25/04/2002,86.050003,86.919998,85.769997,86.709999,55.659634,6870000
26/04/2002,86.699997,86.959999,84.699997,84.709999,54.375813,6684200
29/04/2002,84.709999,85.099998,83.550003,83.889999,53.849434,6535600
30/04/2002,83.910004,85.230003,83.529999,83.760002,53.766003,8883900
01/05/2002,83.849998,84.650002,81.669998,84.300003,54.112637,12203800
02/05/2002,83.75,84.800003,83.129997,83.860001,53.830212,6582900
03/05/2002,83.099998,83.5,81.110001,81.779999,52.495033,8656300
06/05/2002,81.699997,81.870003,76,76,48.784824,13648400
07/05/2002,76.889999,77.5,75.919998,76.5,49.105782,17418700
08/05/2002,78.199997,82.800003,78.199997,82.449997,53.029091,12779700
09/05/2002,81.900002,83,79,79.93,51.408321,10130100
10/05/2002,79.949997,80.5,79.25,79.68,51.247528,7386300
13/05/2002,80.25,82.290001,79.5,82.190002,52.861866,6527600
14/05/2002,84.5,85.480003,82.190002,85.480003,54.977898,9624700
15/05/2002,84.599998,86.489998,84.050003,84.5,54.347588,8552300
16/05/2002,84.199997,86,83.400002,85.449997,54.958595,6768300
17/05/2002,86.25,86.400002,85,85.690002,55.112972,5874800
20/05/2002,85.449997,85.459999,83.93,84.449997,54.315418,4530300
21/05/2002,84.410004,85,83.300003,83.449997,53.67226,4454000
22/05/2002,83.760002,84.389999,82.739998,84,54.026009,5040700
23/05/2002,84.25,85.050003,82.519997,84.349998,54.251114,6865600
24/05/2002,83.650002,83.75,82.620003,83.099998,53.447151,4122000
28/05/2002,82.800003,83.110001,81.690002,82.080002,52.791126,4552100
29/05/2002,81.5,82,81,81.599998,52.482407,4519500
30/05/2002,80.599998,82.25,80.220001,82.25,52.900459,7374100
31/05/2002,82.050003,82.050003,80.400002,80.449997,51.742756,5126200
03/06/2002,80.75,80.910004,78,78.110001,50.237759,8383600
04/06/2002,78.110001,79.650002,77.599998,79.309998,51.009544,7273200
05/06/2002,79.650002,80.709999,79.110001,80.550003,51.807087,7172100
06/06/2002,80.550003,80.949997,78.889999,79.660004,51.234673,5540600
07/06/2002,78.480003,78.849998,77,78.300003,50.35997,9309400
10/06/2002,77.75,78.800003,76.599998,76.800003,49.395214,7075800
11/06/2002,77.849998,78.25,75.199997,75.489998,48.55265,7953400
12/06/2002,75.400002,75.949997,73.25,74.650002,48.012398,13296100
13/06/2002,75.449997,77.400002,75.300003,75.599998,48.623398,8909600
14/06/2002,74.199997,76.769997,73.25,76.169998,48.990005,8592000
17/06/2002,76.18,77.75,75.160004,77.139999,49.613876,7775800
18/06/2002,75.599998,76.900002,75.470001,75.940002,48.842102,7242000
19/06/2002,74.199997,75.199997,73.25,73.349998,47.176273,9455400
20/06/2002,74,74.089996,71.43,71.580002,46.037872,11116900
21/06/2002,70,70.989998,68.190002,68.75,44.217724,15542600
24/06/2002,67.25,71.489998,67.25,69.699997,44.828724,14687700
25/06/2002,70.300003,71.449997,68.410004,68.599998,44.121239,8554800
26/06/2002,66.099998,70.589996,66.099998,70.050003,45.053841,11544000
27/06/2002,71.199997,72.150002,69.099998,71.900002,46.243698,10610100
28/06/2002,71.349998,73.620003,71.25,72,46.307999,10945600
01/07/2002,72.010002,72.410004,67.160004,67.599998,43.478065,12055900
02/07/2002,67.849998,69.400002,67.699997,68.580002,44.108387,12012900
03/07/2002,67.949997,70.709999,67.870003,70.510002,45.349693,8469900
05/07/2002,72.449997,73.900002,72,73.5,47.272755,5243000
08/07/2002,73,73.480003,71.029999,71.300003,45.857796,9488100
09/07/2002,71.400002,72.25,69.449997,69.669998,44.809437,11165600
10/07/2002,70.599998,71.25,68.529999,68.760002,44.224144,10073400
11/07/2002,68,69.75,67.550003,69.410004,44.6422,11026400
12/07/2002,70,71.739998,68.800003,69.209999,44.513573,8572200
15/07/2002,68.400002,71,66.599998,71,45.664837,10420900
16/07/2002,69.510002,71.389999,68.480003,69.010002,44.384941,10486800
17/07/2002,71,71.599998,69.620003,70.690002,45.465446,11537300
18/07/2002,70.5,74.199997,70,72.050003,46.34016,15310800
19/07/2002,70.959999,72.699997,70,72,46.307999,11612900
22/07/2002,71.25,72.190002,68.309998,68.5,44.056908,14866900
23/07/2002,68.25,70,66.660004,67.050003,43.124332,12766700
24/07/2002,66,70,65.699997,69.540001,44.7258,13804500
25/07/2002,68.900002,70,67.300003,69.349998,44.603619,10989800
26/07/2002,68.75,69.470001,65.760002,66.400002,42.706276,11576400
29/07/2002,70.370003,71.400002,68,71.18,45.780605,11919300
30/07/2002,70.5,72.699997,70.019997,71.790001,46.172939,10138600
31/07/2002,70.75,71.599998,69.110001,70.400002,45.278938,12718600
01/08/2002,70.400002,70.699997,67.220001,68.25,43.896137,8832000
02/08/2002,68.209999,68.230003,67.120003,67.879997,43.658157,6915000
05/08/2002,67.940002,68.349998,65.849998,65.989998,42.442562,7126900
06/08/2002,67,69.419998,66.610001,67.900002,43.671021,8370800
07/08/2002,69,69.900002,66.800003,69.169998,44.586338,8037300
08/08/2002,69.199997,72.050003,68.349998,71.610001,46.159142,8420500
09/08/2002,70.610001,74.300003,70.400002,71.830002,46.300934,6940900
12/08/2002,71.050003,72.639999,70.610001,71.769997,46.262268,5263300
13/08/2002,71.550003,73.800003,71.190002,71.900002,46.346066,8014700
14/08/2002,71.949997,75.019997,71.349998,74.919998,48.292751,8353000
15/08/2002,75.400002,76.709999,74.599998,76.5,49.311211,9267300
16/08/2002,76.5,79.980003,75.980003,79.349998,51.148285,11645800
19/08/2002,79.349998,82.849998,79.010002,82.489998,53.172298,10803900
20/08/2002,81.559998,82,80.18,81.269997,52.385883,7671000
21/08/2002,81.900002,82.330002,79.550003,81,52.211845,7768600
22/08/2002,80.949997,82.449997,80.199997,81.989998,52.849998,5446600
23/08/2002,81.199997,81.480003,79.349998,80.400002,51.825092,5908900
26/08/2002,80.400002,80.889999,77.800003,79.419998,51.19339,6997800
27/08/2002,80.400002,80.440002,77.300003,77.959999,50.252293,7087800
28/08/2002,76,77.010002,75.669998,76.059998,49.027569,6590300
29/08/2002,75.599998,77.349998,75.150002,76.620003,49.388542,5857400
30/08/2002,75.550003,76.349998,75.099998,75.379997,48.589233,5002500
03/09/2002,74.199997,75,72.300003,72.349998,46.636147,6849400
04/09/2002,72.349998,73.989998,71.599998,73.730003,47.525673,6264600
05/09/2002,72.739998,72.849998,71.5,72.18,46.526558,6467700
06/09/2002,73.75,73.989998,73.07,73.199997,47.184036,4586500
09/09/2002,72.449997,74.980003,71.849998,74.5,48.021996,5785000
10/09/2002,74.599998,75.599998,73.849998,75.599998,48.731056,5538300
11/09/2002,76.400002,77.5,74.059998,74.199997,47.828609,5394400
12/09/2002,74.050003,74.050003,71.639999,71.870003,46.326752,6707400
13/09/2002,71.5,72.879997,71.309998,72.5,46.732803,5949600
16/09/2002,72,72.720001,71.230003,72.32,46.61681,4595200
17/09/2002,73,73.449997,71.349998,71.75,46.249382,6195100
18/09/2002,70.650002,70.900002,68.860001,69.550003,44.831287,12712700
19/09/2002,64.800003,66.480003,64.650002,64.800003,41.76947,22034900
20/09/2002,65.400002,65.400002,63.900002,63.919998,41.202251,14195200
23/09/2002,63.75,63.75,62.369999,63.369999,40.847706,8377100
24/09/2002,61.080002,63.299999,59.549999,59.75,38.51429,16710100
25/09/2002,61.200001,63.77,60.990002,63.009998,40.615658,13119200
26/09/2002,64.199997,64.879997,61.330002,62.02,39.97752,12368800
27/09/2002,61.43,63.490002,60.310001,60.360001,38.907501,8793100
30/09/2002,59.549999,59.889999,57.990002,58.310001,37.586086,13020100
01/10/2002,59.200001,61.98,58.990002,61.169998,39.429611,11642800
02/10/2002,61.18,62,58.349998,59.630001,38.436939,10653300
03/10/2002,60.299999,61.16,58.950001,60,38.67543,11001100
04/10/2002,59.5,59.509998,55.77,56.599998,36.483841,14551900
07/10/2002,56.599998,58.5,56.599998,56.860001,36.651432,9641600
08/10/2002,57.779999,58.09,54.799999,57.049999,36.773891,14744500
09/10/2002,56.049999,56.700001,54.810001,55.07,35.497597,12156000
10/10/2002,54.650002,58.48,54.009998,57.580002,37.115536,12670600
11/10/2002,62,63.919998,61.5,63.919998,41.202251,17853800
14/10/2002,61.540001,63.799999,61.540001,63.419998,40.879929,7925300
15/10/2002,67.75,68.480003,66.580002,68.480003,44.141556,14600200
16/10/2002,66.599998,67,64.239998,64.900002,41.833939,15900200
17/10/2002,72.800003,73,71.230003,72.199997,46.539455,21344600
18/10/2002,71.730003,74.25,70.260002,74.25,47.860863,12482900
21/10/2002,73.650002,75.900002,72.940002,75.550003,48.698814,10875700
22/10/2002,74.5,75.68,73.620003,74.489998,48.01556,10371500
23/10/2002,74.400002,74.970001,72.459999,74.599998,48.086449,12441900
